num,direction,entry_price,exit_price,position_size,pnl,pnl_pct,tp_hits,partial_exits,exit_reason,pattern,sl_outcome
106,long,0.6235797377413445,0.6230136500847504,1000000.0,-566.0876565940498,-0.09078031602573625,0,0,stop_loss,Pure SL (Loss),Loss
107,long,0.6213487677596186,0.622864931496842,1000000.0,1516.1637372234081,0.2440117074167864,0,0,stop_loss,Pure SL (Profit),Profit
108,short,0.6219853963913301,0.6226073322729595,1000000.0,-621.9358816293985,-0.09999203924043573,0,0,stop_loss,Pure SL (Loss),Loss
109,short,0.6217199520592116,0.6204143401598873,1000000.0,1474.0399598709064,0.23709066356785044,0,4,take_profit_1,,
110,short,0.6200361024485277,0.6206736889108646,1000000.0,-637.5864623369143,-0.10283053838624559,0,0,stop_loss,Pure SL (Loss),Loss
111,short,0.6198819954999923,0.6204178253883751,1000000.0,-242.84751021897313,-0.03917640970086477,0,1,stop_loss,Partial Exit → SL (Loss),Loss
112,short,0.6205139307063124,0.6210176472591811,1000000.0,-503.71655286862716,-0.08117731576070528,0,0,stop_loss,Pure SL (Loss),Loss
113,long,0.6224378612295391,0.6237449807381211,1000000.0,1680.8541077482387,0.27004368025234615,0,4,take_profit_1,,
114,long,0.6237721059746543,0.6232138587548455,3000000.0,-1674.741659426382,-0.08949538051826211,0,0,stop_loss,Pure SL (Loss),Loss
115,long,0.6207295891833596,0.6214773729483762,1000000.0,747.7837650166075,0.12046852253336304,0,0,stop_loss,Pure SL (Profit),Profit
116,short,0.6210133103500318,0.6216925650716784,1000000.0,-322.00824799267775,-0.051852068647478586,0,1,stop_loss,Partial Exit → SL (Loss),Loss
117,short,0.622698893392661,0.6222068083974072,1000000.0,543.8317663982494,0.08733462868952305,0,1,stop_loss,Partial Exit → SL (Profit),Profit
118,long,0.6237810493129556,0.6250909895165129,1000000.0,1415.2945282463127,0.22688963215621014,0,4,take_profit_1,,
119,long,0.624944027853763,0.6262564103122559,3000000.0,4388.78832649839,0.234089674748993,0,4,take_profit_1,,
120,long,0.6265631805587156,0.6258672243998173,3000000.0,1797.400817176871,0.09562221725052011,0,2,stop_loss,Partial Exit → SL (Profit),Profit
121,long,0.6258607954151949,0.6252074526868742,1000000.0,-653.3427283207383,-0.10439106157581125,0,0,stop_loss,Pure SL (Loss),Loss
122,long,0.6246907375955095,0.6239926655012635,1000000.0,-698.0720942459939,-0.11174682962851919,0,0,stop_loss,Pure SL (Loss),Loss
123,long,0.6243141610048694,0.6256252207429795,1000000.0,1527.5760091221812,0.2446806599202331,0,4,take_profit_1,,
124,long,0.6272288037890742,0.6285459842770312,1000000.0,1433.1034326829672,0.22848176359657335,0,4,take_profit_1,,
125,long,0.6283665279511914,0.6276907115764025,3000000.0,-2027.449124366587,-0.1075513008295306,0,0,stop_loss,Pure SL (Loss),Loss
126,long,0.6283006156945896,0.627602316046897,1000000.0,-319.56394316862816,-0.05086163138887721,0,1,stop_loss,Partial Exit → SL (Loss),Loss
127,long,0.6301961443555179,0.6315195562586644,1000000.0,1684.35014679418,0.26727395301929574,0,4,take_profit_1,,
128,long,0.6305594504217412,0.6318836252676269,1000000.0,1429.9144582522038,0.22676917415095826,0,4,take_profit_1,,
129,long,0.6320430949116501,0.6314251915810396,1000000.0,-617.9033306105142,-0.09776284806922661,0,0,stop_loss,Pure SL (Loss),Loss
130,long,0.6323986134324984,0.6337266505207066,1000000.0,1500.014284601723,0.23719442970629362,0,4,take_profit_1,,
131,long,0.6339738824336887,0.6333057581209199,1000000.0,-668.1243127687475,-0.10538672511302243,0,0,stop_loss,Pure SL (Loss),Loss
132,long,0.6337873687416072,0.633215135879431,1000000.0,-572.2328621762251,-0.09028783001977471,0,0,stop_loss,Pure SL (Loss),Loss
133,short,0.6316966457623417,0.6303700828062409,1000000.0,1490.3904281126456,0.23593451668783488,0,4,take_profit_1,,
134,short,0.6304916095867042,0.6311646913548212,3000000.0,-945.4008630778942,-0.0499822069373039,0,1,stop_loss,Partial Exit → SL (Loss),Loss
135,short,0.6312393159618549,0.6318205230496888,1000000.0,-581.2070878339348,-0.09207396832504275,0,0,stop_loss,Pure SL (Loss),Loss
136,short,0.6316342043284179,0.6320865954685941,1000000.0,-452.39114017625593,-0.07162233094347047,0,0,stop_loss,Pure SL (Loss),Loss
137,short,0.6313912405622885,0.6300653189571076,1000000.0,1520.9717746842443,0.2408921247196486,0,4,take_profit_1,,
138,short,0.6296811326017943,0.6301992517936931,1000000.0,-211.4660999800988,-0.03358304529569388,0,1,stop_loss,Partial Exit → SL (Loss),Loss
139,short,0.6298919971560984,0.6305278739094774,1000000.0,-635.87675337895,-0.10095012418793571,0,0,stop_loss,Pure SL (Loss),Loss
140,short,0.6311841638100809,0.6311541650552442,1000000.0,29.998754836668695,0.004752773684242039,0,0,stop_loss,Pure SL (Breakeven),Breakeven
141,short,0.6301550854417642,0.6307879633225973,1000000.0,1215.2443653961675,0.19284845801795475,0,3,stop_loss,Partial Exit → SL (Profit),Profit
142,long,0.631738836612523,0.631184943855771,1000000.0,-235.42422915641234,-0.037266068747457706,0,1,stop_loss,Partial Exit → SL (Loss),Loss
143,short,0.6312511400596407,0.6299255126655154,1000000.0,1593.2473398654101,0.2523951623619848,0,4,take_profit_1,,
144,short,0.6295967645121002,0.6282746113066248,3000000.0,4903.691887241346,0.2596207691252148,0,4,take_profit_1,,
145,short,0.6268995788577982,0.6274882444543477,5000000.0,-2943.3279827473234,-0.09390109937894754,0,0,stop_loss,Pure SL (Loss),Loss
146,short,0.6277631573102755,0.6284007958108203,3000000.0,-912.227648922199,-0.048437994398542746,0,1,stop_loss,Partial Exit → SL (Loss),Loss
147,short,0.6276570160677301,0.6263389363339879,1000000.0,1769.2142387557108,0.2818759598737276,0,4,take_profit_1,,
148,long,0.6295608921238367,0.6289329434285958,1000000.0,-627.9486952408541,-0.09974391724404232,0,0,stop_loss,Pure SL (Loss),Loss
149,long,0.6289948088788101,0.6284621171357805,1000000.0,-173.690397837154,-0.02761396364252337,0,1,stop_loss,Partial Exit → SL (Loss),Loss
150,long,0.6274650567309731,0.6278961322594516,1000000.0,431.0755284785417,0.06870112109898197,0,0,stop_loss,Pure SL (Profit),Profit
151,long,0.6268880073800914,0.6279792549828924,1000000.0,1058.4934584464922,0.16884889262281133,0,1,stop_loss,Partial Exit → SL (Profit),Profit
152,long,0.6300387698012286,0.6313618512178112,1000000.0,1462.0565680112572,0.2320581903987468,0,4,take_profit_1,,
153,long,0.6308180037249214,0.6321427215327436,1000000.0,1470.529400520003,0.2331146847167748,0,4,take_profit_1,,
154,long,0.6322591995874233,0.6316812782861586,1000000.0,-241.74313569698901,-0.038234815065520115,0,1,stop_loss,Partial Exit → SL (Loss),Loss
155,long,0.6309281010436251,0.6312305838274193,1000000.0,302.482783794189,0.04794251251352554,0,0,stop_loss,Pure SL (Profit),Profit
156,short,0.6305397709323761,0.6292156374134181,1000000.0,1436.2165914525149,0.22777573400783085,0,4,take_profit_1,,
157,short,0.6294221367324017,0.6281003502452637,3000000.0,4284.221231877515,0.22688648215852567,0,4,take_profit_1,,
158,short,0.6269377911054668,0.6276275073374695,1000000.0,-689.7162320027572,-0.11001350401713614,0,0,stop_loss,Pure SL (Loss),Loss
159,short,0.628625663796991,0.629224492404769,1000000.0,-598.8286077779347,-0.09525996825534012,0,0,stop_loss,Pure SL (Loss),Loss
160,short,0.62907767095162,0.6277566078426217,1000000.0,1435.7838919430155,0.22823634635943643,0,4,take_profit_1,,
161,long,0.6320651438357129,0.6314822962611294,1000000.0,-582.8475745834894,-0.0922132125569297,0,0,stop_loss,Pure SL (Loss),Loss
162,long,0.634983695773898,0.6344367862412796,1000000.0,-546.9095326183782,-0.0861296969132132,0,0,stop_loss,Pure SL (Loss),Loss
163,long,0.63511610068601,0.6364498444974506,1000000.0,1529.5931469428904,0.2408367769752217,0,4,take_profit_1,,
164,long,0.6372827434862854,0.6386210372476067,3000000.0,4506.616419701486,0.2357204064581982,0,4,take_profit_1,,
165,long,0.6388675233001614,0.638198669099383,5000000.0,-3344.2710038916744,-0.10469372387616027,0,0,stop_loss,Pure SL (Loss),Loss
166,long,0.6383632660993771,0.6377318436652115,1000000.0,-631.422434165585,-0.09891271438969178,0,0,stop_loss,Pure SL (Loss),Loss
167,long,0.6368222471414366,0.6373411180266234,1000000.0,518.8708851867618,0.08147813420713015,0,0,stop_loss,Pure SL (Profit),Profit
168,short,0.6369625387560399,0.6376454365320067,1000000.0,-682.8977759667509,-0.10721160734199857,0,0,stop_loss,Pure SL (Loss),Loss
