iteration,total_return,total_trades,win_rate,profit_factor,sharpe_ratio,sortino_ratio,max_drawdown,avg_trade,avg_win,avg_loss,best_trade,worst_trade,recovery_factor,win_loss_ratio,expectancy,sqn,trades_per_day,start_date,end_date,timestamp,config,currency
61,-2.384524,341,36.363636,0.805350,-2.976333,-4.624574,2.739483,-69.927376,795.625791,-564.529185,1874.643837,-698.288981,0.870428,1.409362,-69.927376,-1.752664,2.914530,2019-06-14 09:30:00,2019-10-09 17:15:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
62,-4.599061,334,35.329341,0.622138,-5.927636,-7.685319,4.963069,-137.696434,641.714030,-563.485484,1805.792183,-694.895217,0.926657,1.138830,-137.696434,-3.818769,2.806723,2023-12-07 20:00:00,2024-04-05 01:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
63,-8.920265,559,31.305903,0.589691,-8.467662,-10.975148,8.966764,-159.575407,732.577330,-566.155430,1939.060071,-697.807495,0.994814,1.293951,-159.575407,-5.541203,4.777778,2018-06-06 10:00:00,2018-10-01 17:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
64,-7.694171,706,36.685552,0.703468,-5.116130,-7.271247,9.076053,-108.982590,704.748581,-580.473358,1877.121491,-1797.616064,0.847744,1.214093,-108.982590,-4.183658,6.034188,2020-03-04 17:30:00,2020-06-30 02:15:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
65,-7.237549,637,35.949765,0.690125,-6.633929,-8.933795,7.761425,-113.619298,703.876736,-572.458984,1779.409253,-698.852844,0.932503,1.229567,-113.619298,-4.183354,5.444444,2022-04-22 08:15:00,2022-08-17 16:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
66,-8.756785,621,32.206119,0.636574,-7.461567,-10.242147,9.084137,-141.011039,766.916029,-572.330311,1963.467050,-699.772471,0.963965,1.339988,-141.011039,-5.091391,5.400000,2020-04-27 18:45:00,2020-08-21 02:30:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
67,-5.353433,505,38.415842,0.701242,-5.830489,-7.550517,5.947823,-106.008572,647.706888,-576.171914,1793.909686,-697.900101,0.900066,1.124156,-106.008572,-3.587541,4.279661,2024-10-01 14:45:00,2025-01-28 14:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
68,-4.316172,332,34.638554,0.640348,-5.409672,-7.100365,4.550385,-130.005187,668.242439,-553.039643,1805.809387,-699.656508,0.948529,1.208308,-130.005187,-3.576245,2.789916,2023-12-08 03:00:00,2024-04-05 08:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
69,-9.664307,577,30.502600,0.573115,-8.441773,-10.876025,9.962035,-167.492322,737.207569,-564.567586,1944.414966,-699.612940,0.970114,1.305792,-167.492322,-6.001442,5.017391,2018-05-15 06:30:00,2018-09-07 14:15:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
70,-5.395801,432,32.407407,0.671010,-5.634008,-8.492394,5.897917,-124.902798,786.093201,-561.681701,2001.311706,-698.854059,0.914865,1.399535,-124.902798,-3.629015,3.692308,2021-01-22 03:00:00,2021-05-19 12:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
71,-2.012445,262,36.259542,0.777778,-2.827822,-3.980662,2.145197,-76.810881,741.426730,-542.275390,1949.544544,-698.795191,0.938117,1.367251,-76.810881,-1.751373,2.239316,2021-06-24 09:30:00,2021-10-19 17:15:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
72,-6.147832,549,35.519126,0.695176,-6.511008,-9.714449,6.253546,-111.982374,719.007152,-569.730842,1888.105007,-699.862338,0.983095,1.262012,-111.982374,-3.754095,4.773913,2021-12-27 08:30:00,2022-04-21 17:15:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
73,-4.911523,446,37.219731,0.690517,-6.356039,-7.571340,5.348934,-110.123830,660.155038,-566.789158,1842.538208,-697.207298,0.918225,1.164728,-110.123830,-3.476176,3.811966,2024-08-20 14:00:00,2024-12-15 22:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
74,-6.425661,454,36.563877,0.616064,-7.039190,-9.112464,6.666707,-141.534378,621.121070,-581.120504,1879.754816,-1766.610339,0.963843,1.068834,-141.534378,-4.648081,3.847458,2018-11-22 20:15:00,2019-03-21 17:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
75,-7.789176,462,30.086580,0.567295,-8.377565,-10.171038,8.086936,-168.596892,734.671388,-557.309868,2001.314973,-995.934460,0.963180,1.318246,-168.596892,-5.477853,3.915254,2020-12-08 08:30:00,2021-04-06 07:30:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
76,-4.836725,357,32.212885,0.639909,-6.146876,-9.247496,4.985881,-135.482489,747.411599,-555.039598,1949.472079,-696.913409,0.970084,1.346591,-135.482489,-3.686795,3.051282,2021-09-02 23:15:00,2021-12-29 07:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
77,-6.721309,409,33.251834,0.563874,-7.166969,-8.944881,6.782448,-164.335194,638.975913,-564.519481,1805.760845,-698.490691,0.990986,1.131893,-164.335194,-5.158637,3.436975,2023-10-04 12:45:00,2024-01-31 16:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
78,-5.528095,682,39.589443,0.770878,-4.354418,-6.019422,5.631949,-81.057115,688.859233,-585.613945,2732.232753,-699.918564,0.981560,1.176303,-81.057115,-3.051873,5.829060,2022-06-22 05:15:00,2022-10-17 13:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
79,-2.298611,344,36.627907,0.815285,-2.857349,-4.287136,2.999375,-66.820082,805.198321,-570.830718,1874.601948,-693.314259,0.766363,1.410573,-66.820082,-1.667013,2.940171,2019-06-19 17:00:00,2019-10-15 00:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
80,-8.380749,571,34.325744,0.620314,-6.789435,-8.117934,9.333025,-146.773189,698.575455,-588.608747,1908.844967,-1845.141454,0.897967,1.186825,-146.773189,-5.141753,4.604839,2022-11-09 17:15:00,2023-03-13 19:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
81,-5.705966,432,36.805556,0.673660,-4.649139,-6.347545,6.186767,-132.082554,740.803931,-640.466990,2840.020421,-7212.138334,0.922286,1.156662,-132.082554,-3.267407,2.938776,2023-04-17 09:00:00,2023-09-11 13:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
82,-9.356237,569,31.107206,0.579154,-8.600291,-10.347139,9.953321,-164.432981,727.441321,-567.141530,2040.590955,-698.255258,0.940012,1.282645,-164.432981,-5.871644,4.863248,2018-04-03 20:15:00,2018-07-30 04:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
83,-4.642537,523,36.711281,0.751249,-5.337874,-9.491847,4.848268,-88.767434,730.251820,-563.848089,1888.031071,-699.693225,0.957566,1.295122,-88.767434,-2.845524,4.470085,2021-11-17 14:15:00,2022-03-14 21:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
84,-6.991053,421,33.016627,0.561527,-7.710181,-9.786266,7.164950,-166.058271,644.104636,-565.393888,1805.811318,-799.780558,0.975730,1.139214,-166.058271,-5.270867,3.537815,2023-10-05 14:00:00,2024-02-01 18:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
85,-5.543722,424,32.547170,0.660182,-5.983596,-8.561156,6.004971,-130.748162,780.441686,-570.413194,2001.358209,-699.767797,0.923189,1.368204,-130.748162,-3.751784,3.623932,2021-01-13 22:15:00,2021-05-11 07:15:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
86,-6.459912,452,35.398230,0.613400,-7.352824,-9.350827,6.757232,-142.918409,640.602538,-572.244955,1879.731834,-1763.121710,0.956000,1.119455,-142.918409,-4.665152,3.830508,2018-11-23 05:15:00,2019-03-22 02:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
87,-3.145036,346,35.260116,0.755672,-3.868719,-5.200166,3.629138,-90.897003,797.306264,-574.650568,2151.131927,-1066.032735,0.866607,1.387463,-90.897003,-2.291226,2.957265,2024-06-07 05:15:00,2024-10-02 13:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
88,-6.139530,696,39.080460,0.753547,-4.637736,-6.886330,7.350790,-88.211642,690.147013,-587.536062,2722.545583,-1690.956762,0.835221,1.174646,-88.211642,-3.351201,5.948718,2022-08-25 14:00:00,2022-12-20 21:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
89,-7.481312,553,33.815552,0.638717,-6.329538,-7.822286,7.512390,-135.285932,707.290330,-565.782547,2040.560636,-699.875786,0.995863,1.250110,-135.285932,-4.744201,4.808696,2018-03-05 07:45:00,2018-06-28 15:30:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
90,-2.831965,319,36.363636,0.755768,-3.626010,-4.722817,3.132487,-88.776330,755.465533,-571.200251,1842.512368,-1053.074647,0.904063,1.322593,-88.776330,-2.192705,2.726496,2024-07-03 22:15:00,2024-10-29 06:00:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
91,-4.825200,541,38.077634,0.746542,-4.215706,-6.990190,5.016088,-89.190397,689.917464,-568.283589,10261.377152,-697.059313,0.961945,1.214037,-89.190397,-2.612470,4.584746,2024-10-29 10:30:00,2025-02-25 09:45:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
92,-2.641238,317,35.646688,0.775368,-3.461164,-5.189858,2.982904,-83.319806,806.800110,-576.376427,1846.048450,-699.884548,0.885459,1.399780,-83.319806,-1.998642,2.756522,2019-07-23 00:45:00,2019-11-15 08:30:00,20250618_163720,Config 2: Scalping Strategy,EURUSD
