trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_exit_3_type,partial_exit_3_size_m,partial_exit_3_pnl
278,2022-09-26 20:30:00,0.648107,short,1.000000,55.214204,False,Standard (NTI+MB+IC),0.648607,5.000000,0.647524,0.646941,0.646163,2022-09-26 20:45:00,0.648691,stop_loss,0,0.250000,-584.069241,PPT,1.000000,-584.069241,-584.069241,-5.840692,-584.069241,,,,,,
279,2022-09-26 21:00:00,0.648938,long,1.000000,63.437038,False,Standard (NTI+MB+IC),0.648438,5.000000,0.649522,0.650106,0.650885,2022-09-26 21:15:00,0.648319,stop_loss,0,0.250000,-619.105492,PPT,1.000000,-619.105492,-619.105492,-6.191055,-619.105492,,,,,,
280,2022-09-26 21:30:00,0.648375,long,1.000000,60.128442,False,Standard (NTI+MB+IC),0.647875,5.000000,0.648958,0.649542,0.650320,2022-09-26 22:00:00,0.647763,stop_loss,0,0.500000,-611.394667,PPT,1.000000,-611.394667,-611.394667,-6.113947,-611.394667,,,,,,
281,2022-09-27 02:15:00,0.650909,long,1.000000,29.034391,False,Standard (NTI+MB+IC),0.650409,5.000000,0.651495,0.652081,0.652862,2022-09-27 02:30:00,0.650247,stop_loss,0,0.250000,-661.897442,PPT,1.000000,-661.897442,-661.897442,-6.618974,-661.897442,,,,,,
282,2022-09-27 12:00:00,0.643265,short,1.000000,42.770154,False,Standard (NTI+MB+IC),0.643765,5.000000,0.642686,0.642107,0.641335,2022-09-27 14:30:00,0.642686,tp1_pullback,2,2.500000,723.673189,TP1,0.500000,289.469275,723.673189,5.789386,723.673189,TP2,0.250000,289.469275,PPT,0.250000,144.734638
283,2022-09-27 15:00:00,0.642672,short,1.000000,18.910943,False,Standard (NTI+MB+IC),0.643172,5.000000,0.642094,0.641515,0.640744,2022-09-27 16:00:00,0.643321,stop_loss,0,1.000000,-648.764575,PPT,1.000000,-648.764575,-648.764575,-6.487646,-648.764575,,,,,,
284,2022-09-27 16:15:00,0.643012,short,1.000000,11.412745,False,Standard (NTI+MB+IC),0.643512,5.000000,0.642433,0.641855,0.641083,2022-09-27 16:45:00,0.643619,stop_loss,0,0.500000,-607.144464,PPT,1.000000,-607.144464,-607.144464,-6.071445,-607.144464,,,,,,
285,2022-09-27 17:00:00,0.642726,short,1.000000,21.679994,False,Standard (NTI+MB+IC),0.643226,5.000000,0.642147,0.641569,0.640797,2022-09-27 18:00:00,0.643308,stop_loss,0,1.000000,-582.747238,PPT,1.000000,-582.747238,-582.747238,-5.827472,-582.747238,,,,,,
286,2022-09-27 22:15:00,0.639590,short,1.000000,39.374814,False,Standard (NTI+MB+IC),0.640090,5.000000,0.639015,0.638439,0.637671,2022-09-27 22:30:00,0.640232,stop_loss,0,0.250000,-641.798702,PPT,1.000000,-641.798702,-641.798702,-6.417987,-641.798702,,,,,,
287,2022-09-27 22:45:00,0.639667,short,1.000000,43.524569,False,Standard (NTI+MB+IC),0.640167,5.000000,0.639091,0.638515,0.637748,2022-09-27 23:00:00,0.640174,stop_loss,0,0.250000,-507.336337,PPT,1.000000,-507.336337,-507.336337,-5.073363,-507.336337,,,,,,
288,2022-09-27 23:15:00,0.641015,short,1.000000,39.414301,False,Standard (NTI+MB+IC),0.641515,5.000000,0.640438,0.639861,0.639092,2022-09-28 00:00:00,0.639092,take_profit_3,3,0.750000,1057.674914,TP1,0.500000,288.456795,1057.674914,19.230453,1057.674914,TP2,0.250000,288.456795,TP3,0.250000,480.761324
289,2022-09-28 00:15:00,0.638935,short,1.000000,41.046687,False,Standard (NTI+MB+IC),0.639435,5.000000,0.638360,0.637785,0.637019,2022-09-28 00:30:00,0.639530,stop_loss,0,0.250000,-594.625690,PPT,1.000000,-594.625690,-594.625690,-5.946257,-594.625690,,,,,,
290,2022-09-28 00:45:00,0.638514,short,1.000000,46.072770,False,Standard (NTI+MB+IC),0.639014,5.000000,0.637939,0.637365,0.636599,2022-09-28 01:00:00,0.638506,trailing_stop,1,0.250000,291.645274,TP1,0.500000,287.331360,291.645274,0.086278,291.645274,PPT,0.500000,4.313914,,,
