currency,config,iteration,sharpe_ratio,total_pnl,total_return,win_rate,max_drawdown,profit_factor,total_trades
USDCAD,Config 2: Scalping,19,1.5052769312338061,171514.99274969214,17.151499274967005,61.88055908513341,-0.47448558250643413,2.2084624261008168,787
USDCAD,Config 2: Scalping,20,1.8351355805769831,218492.97897223136,21.849297897221078,62.365591397849464,-0.34656975188875633,2.675131420713391,744
USDCAD,Config 2: Scalping,21,1.5304362089011054,121085.68568666816,12.108568568665138,63.42229199372057,-0.29609474875951297,2.152016097482421,637
USDCAD,Config 2: Scalping,22,1.9841871111242624,214539.44817256977,21.453944817254506,63.05125148986889,-0.30819566306780455,2.4822381482926943,839
USDCAD,Config 2: Scalping,23,1.3886624249304678,123811.37585742977,12.381137585741351,61.178509532062385,-0.40717687987342227,2.166895623909653,577
USDCAD,Config 2: Scalping,24,1.6987046955190221,142598.55854647685,14.259855854645744,64.67236467236467,-0.4119479521802017,2.259726439300192,702
USDCAD,Config 2: Scalping,25,1.2487856249816531,90882.2217506106,9.088222175059677,63.51351351351351,-0.33925690719198476,2.059955145022684,518
USDCAD,Config 2: Scalping,26,1.2817743191237714,87652.3523427578,8.765235234274412,64.31372549019608,-0.33467851360418743,2.0846644043556046,510
USDCAD,Config 2: Scalping,27,1.7588399917232296,171919.43226940063,17.191943226938207,61.277173913043484,-0.3296309090841621,2.3048466507696737,736
USDCAD,Config 2: Scalping,28,2.1114692762922216,347318.77410938754,34.731877410936704,63.46863468634686,-0.2563252757832316,3.4475331123661053,813
USDCAD,Config 2: Scalping,29,2.1520662413374634,261240.41231621636,26.12404123161959,63.89244558258643,-0.21473868977825808,3.0026992660637175,781
USDCAD,Config 2: Scalping,30,1.5616851076502674,134692.58652061564,13.469258652059967,63.84615384615384,-0.3452954904967307,2.2234037052606412,650
USDCAD,Config 2: Scalping,31,1.4482888277526038,133942.96211176438,13.394296211174572,62.94642857142857,-0.29808697703847875,2.1698963272647576,672
USDCAD,Config 2: Scalping,32,1.9424257984176547,233563.37238636683,23.356337238634612,63.020833333333336,-0.3243113266579261,2.7298382019508307,768
USDCAD,Config 2: Scalping,33,1.6068881607097476,179993.97033952514,17.99939703395062,61.08108108108108,-0.31112125165225357,2.311169886958821,740
USDCAD,Config 2: Scalping,34,1.3620472045233138,128267.83317375714,12.826783317374135,63.20132013201321,-0.3108393489857843,2.2454209997447916,606
USDCAD,Config 2: Scalping,35,1.9862035786366352,229113.58659887305,22.91135865988515,64.35643564356435,-0.3645396360782188,2.704937269390912,808
USDCAD,Config 2: Scalping,36,1.7668658155177297,245465.16399273206,24.546516399271344,65.0817236255572,-0.28441920233069456,3.2166457131093336,673
USDCAD,Config 2: Scalping,37,1.3730600852167107,97042.39802460003,9.70423980245844,64.21052631578948,-0.31485545201742965,2.0274896005203464,570
USDCAD,Config 2: Scalping,38,1.9736645020140846,224158.10443682564,22.415810443680453,64.40251572327044,-0.36320481191675297,2.7088684130447502,795
USDCAD,Config 2: Scalping,39,1.4848589021531622,141300.0744499873,14.130007444996759,60.8359133126935,-0.3853007166692014,2.2121842478878255,646
USDCAD,Config 2: Scalping,40,1.4207508560370787,129105.11438963548,12.910511438961652,60.03039513677811,-0.374090023530639,2.0844025365289256,658
USDCAD,Config 2: Scalping,41,1.3117806205613955,94763.4837807928,9.476348378077661,63.43154246100519,-0.3129416480911086,1.9697988613669384,577
USDCAD,Config 2: Scalping,42,1.4336490384260994,141484.7998141484,14.148479981412715,59.73451327433629,-0.38205974578715407,2.122027006442607,678
USDCAD,Config 2: Scalping,43,1.3603592315709125,99149.28470049117,9.914928470047494,64.00679117147709,-0.3110670453034949,2.009804899347189,589
USDCAD,Config 2: Scalping,44,2.339389424386593,415181.2099199243,41.51812099199025,62.48624862486248,-0.26064782982577606,3.533126969169921,909
USDCAD,Config 2: Scalping,45,1.4212384351798821,128930.98422718089,12.893098422716209,63.030303030303024,-0.3002147178284923,2.15602782063975,660
USDCAD,Config 2: Scalping,46,1.9412980436458533,190867.74465449806,19.08677446544792,64.62938881664499,-0.366420485226498,2.503853480140236,769
USDCAD,Config 2: Scalping,47,1.564121982436663,134981.60169173733,13.498160169172124,63.53846153846155,-0.34604280057820797,2.214993109914806,650
USDCAD,Config 2: Scalping,48,1.3573832019204772,128435.26090932304,12.843526090930704,63.03630363036304,-0.3104067603971451,2.241660316748214,606
USDCAD,Config 2: Scalping,49,2.0848092663284894,229043.4898535848,22.904348985356535,64.93860845839018,-0.21382518845587817,2.9389482592713905,733
USDCAD,Config 2: Scalping,50,1.7857172347315147,176607.15125265857,17.660715125263785,63.34661354581673,-0.3197560905907824,2.3446106744166926,753
