trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,final_exit_pips,pnl_per_million,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl,partial_pnl_total
324,2013-12-23 21:00:00,0.891322,short,1.000000,51.353180,False,Standard (NTI+MB+IC),0.891822,5.000000,0.890519,0.889717,0.888648,2013-12-23 23:45:00,0.891942,stop_loss,0,2.750000,206.905836,-6.207784,206.905836,PPT,0.700000,393.139369,,,,393.139369
325,2013-12-24 04:30:00,0.892362,short,1.000000,46.465512,False,Standard (NTI+MB+IC),0.892184,1.778277,0.891559,0.890755,0.889685,2013-12-24 04:45:00,0.892299,stop_loss,0,0.250000,62.864694,0.628647,62.864694,,,,,,,
326,2013-12-24 05:15:00,0.892282,long,1.000000,57.465630,False,Standard (NTI+MB+IC),0.891782,5.000000,0.893085,0.893888,0.894959,2013-12-24 06:00:00,0.891588,stop_loss,0,0.750000,-694.374101,-6.943741,-694.374101,,,,,,,
327,2013-12-26 06:00:00,0.888789,long,1.000000,41.474774,False,Standard (NTI+MB+IC),0.891832,30.431053,0.889589,0.890388,0.891455,2013-12-26 06:15:00,0.891787,stop_loss,0,0.250000,2998.290175,29.982902,2998.290175,,,,,,,
328,2013-12-26 06:30:00,0.888745,short,1.000000,51.947981,False,Standard (NTI+MB+IC),0.889245,5.000000,0.887945,0.887146,0.886079,2013-12-26 08:45:00,0.887945,take_profit_1,1,2.250000,488.666261,7.998708,488.666261,PPT,0.700000,248.705032,TP1,0.300000,239.961229,488.666261
329,2013-12-26 09:00:00,0.888027,short,1.000000,64.619120,False,Standard (NTI+MB+IC),0.888527,5.000000,0.887228,0.886429,0.885363,2013-12-26 12:30:00,0.888593,stop_loss,0,3.500000,-565.247767,-5.652478,-565.247767,,,,,,,
330,2013-12-26 15:45:00,0.889703,short,1.000000,24.221979,False,Standard (NTI+MB+IC),0.889624,0.792539,0.888903,0.888102,0.887034,2013-12-26 16:15:00,0.889775,stop_loss,0,0.500000,225.782153,-0.719430,225.782153,PPT,0.700000,247.365041,,,,247.365041
331,2013-12-26 16:30:00,0.889425,short,1.000000,28.969729,False,Standard (NTI+MB+IC),0.889608,1.829154,0.888625,0.887824,0.886757,2013-12-26 17:45:00,0.888625,take_profit_1,1,1.250000,355.968661,8.004829,355.968661,PPT,0.700000,115.823786,TP1,0.300000,240.144875,355.968661
332,2013-12-26 18:00:00,0.888630,short,1.000000,48.830493,False,Standard (NTI+MB+IC),0.889130,5.000000,0.887831,0.887031,0.885965,2013-12-26 20:00:00,0.887831,take_profit_1,1,2.000000,359.269692,7.997674,359.269692,PPT,0.700000,119.339461,TP1,0.300000,239.930231,359.269692
333,2013-12-26 20:15:00,0.888630,short,1.000000,41.687802,False,Standard (NTI+MB+IC),0.889130,5.000000,0.887830,0.887031,0.885964,2013-12-26 21:15:00,0.887830,take_profit_1,1,1.000000,730.018416,7.997671,730.018416,PPT,0.700000,490.088282,TP1,0.300000,239.930134,730.018416
334,2013-12-26 21:30:00,0.888248,short,1.000000,42.794301,False,Standard (NTI+MB+IC),0.888748,5.000000,0.887449,0.886650,0.885584,2013-12-26 23:15:00,0.888908,stop_loss,0,1.750000,-659.570830,-6.595708,-659.570830,,,,,,,
335,2013-12-26 23:45:00,0.890393,short,1.000000,33.004735,False,Standard (NTI+MB+IC),0.889199,11.937493,0.889591,0.888790,0.887721,2013-12-27 00:00:00,0.889243,stop_loss,0,0.250000,1149.852066,11.498521,1149.852066,,,,,,,
336,2013-12-27 00:15:00,0.890743,long,1.000000,42.379906,False,Standard (NTI+MB+IC),0.890243,5.000000,0.891545,0.892346,0.893415,2013-12-27 01:45:00,0.891545,take_profit_1,1,1.500000,378.484230,8.016686,378.484230,PPT,0.700000,137.983652,TP1,0.300000,240.500578,378.484230
337,2013-12-27 02:00:00,0.891748,long,1.000000,61.537957,False,Standard (NTI+MB+IC),0.891248,5.000000,0.892551,0.893353,0.894423,2013-12-27 02:30:00,0.892551,take_profit_1,1,0.500000,487.168823,8.025732,487.168823,PPT,0.700000,246.396862,TP1,0.300000,240.771961,487.168823
338,2013-12-27 02:45:00,0.892031,long,1.000000,70.216800,False,Standard (NTI+MB+IC),0.891531,5.000000,0.892833,0.893636,0.894707,2013-12-27 04:45:00,0.891379,stop_loss,0,2.000000,154.023390,-6.518704,154.023390,PPT,0.700000,349.584518,,,,349.584518
339,2013-12-27 05:00:00,0.890924,long,1.000000,22.095330,False,Standard (NTI+MB+IC),0.890424,5.000000,0.891726,0.892527,0.893597,2013-12-27 06:00:00,0.891726,take_profit_1,1,1.000000,426.879215,8.018314,426.879215,PPT,0.700000,186.329785,TP1,0.300000,240.549430,426.879215
340,2013-12-27 06:15:00,0.891075,long,1.000000,15.646669,False,Standard (NTI+MB+IC),0.890575,5.000000,0.891877,0.892679,0.893748,2013-12-27 07:15:00,0.891877,take_profit_1,1,1.000000,482.263022,8.019673,482.263022,PPT,0.700000,241.672838,TP1,0.300000,240.590183,482.263022
341,2013-12-27 11:15:00,0.888878,short,1.000000,43.979139,False,Standard (NTI+MB+IC),0.889378,5.000000,0.888078,0.887278,0.886212,2013-12-27 11:45:00,0.888078,take_profit_1,1,0.500000,574.869461,7.999906,574.869461,PPT,0.700000,334.872296,TP1,0.300000,239.997165,574.869461
342,2013-12-27 12:00:00,0.888515,short,1.000000,56.141102,False,Standard (NTI+MB+IC),0.889015,5.000000,0.887715,0.886916,0.885849,2013-12-27 13:00:00,0.887715,take_profit_1,1,1.000000,887.285506,7.996634,887.285506,PPT,0.700000,647.386499,TP1,0.300000,239.899006,887.285506
343,2013-12-27 13:15:00,0.887558,short,1.000000,62.844292,False,Standard (NTI+MB+IC),0.888058,5.000000,0.886759,0.885960,0.884895,2013-12-27 14:00:00,0.886759,take_profit_1,1,0.750000,392.093645,7.988020,392.093645,PPT,0.700000,152.453042,TP1,0.300000,239.640603,392.093645
344,2013-12-27 14:15:00,0.886952,short,1.000000,71.900402,False,Standard (NTI+MB+IC),0.887452,5.000000,0.886153,0.885355,0.884291,2013-12-27 15:00:00,0.886153,take_profit_1,1,0.750000,625.610727,7.982565,625.610727,PPT,0.700000,386.133789,TP1,0.300000,239.476937,625.610727
345,2013-12-27 15:15:00,0.886233,short,1.000000,72.744686,False,Standard (NTI+MB+IC),0.886733,5.000000,0.885436,0.884638,0.883575,2013-12-27 16:30:00,0.886877,stop_loss,0,1.250000,-644.076238,-6.440762,-644.076238,,,,,,,
346,2013-12-27 16:45:00,0.886754,short,1.000000,54.720047,False,Standard (NTI+MB+IC),0.887254,5.000000,0.885955,0.885157,0.884093,2013-12-29 17:30:00,0.885955,take_profit_1,1,48.750000,598.891846,7.980782,598.891846,PPT,0.700000,359.468394,TP1,0.300000,239.423452,598.891846
347,2013-12-29 17:45:00,0.884745,short,1.000000,59.655244,False,Standard (NTI+MB+IC),0.885245,5.000000,0.883949,0.883153,0.882091,2013-12-29 18:00:00,0.885353,stop_loss,0,0.250000,-608.325272,-6.083253,-608.325272,,,,,,,
348,2013-12-29 18:15:00,0.884872,short,1.000000,65.023953,False,Standard (NTI+MB+IC),0.885372,5.000000,0.884076,0.883279,0.882217,2013-12-29 19:00:00,0.885495,stop_loss,0,0.750000,-622.741398,-6.227414,-622.741398,,,,,,,
349,2013-12-29 19:15:00,0.885786,short,1.000000,57.508490,False,Standard (NTI+MB+IC),0.886286,5.000000,0.884989,0.884192,0.883129,2013-12-29 19:45:00,0.884989,take_profit_1,1,0.500000,943.302966,7.972073,943.302966,PPT,0.700000,704.140769,TP1,0.300000,239.162197,943.302966
350,2013-12-29 20:00:00,0.885197,short,1.000000,54.356530,False,Standard (NTI+MB+IC),0.885697,5.000000,0.884400,0.883603,0.882541,2013-12-29 20:30:00,0.884400,take_profit_1,1,0.500000,649.569827,7.966769,649.569827,PPT,0.700000,410.566766,TP1,0.300000,239.003061,649.569827
351,2013-12-29 20:45:00,0.884009,short,1.000000,60.951798,False,Standard (NTI+MB+IC),0.884509,5.000000,0.883213,0.882418,0.881357,2013-12-29 21:30:00,0.884556,stop_loss,0,0.750000,-546.870984,-5.468710,-546.870984,,,,,,,
352,2013-12-29 21:45:00,0.884735,short,1.000000,55.723228,False,Standard (NTI+MB+IC),0.885235,5.000000,0.883939,0.883143,0.882081,2013-12-29 22:45:00,0.885251,stop_loss,0,1.000000,-515.241631,-5.152416,-515.241631,,,,,,,
353,2013-12-29 23:00:00,0.885198,short,1.000000,18.463891,False,Standard (NTI+MB+IC),0.885698,5.000000,0.884401,0.883605,0.882542,2013-12-29 23:45:00,0.885706,stop_loss,0,0.750000,70.074376,-5.083357,70.074376,PPT,0.700000,222.575098,,,,222.575098
354,2013-12-30 00:00:00,0.885497,short,1.000000,15.482360,False,Standard (NTI+MB+IC),0.885997,5.000000,0.884700,0.883903,0.882840,2013-12-30 01:00:00,0.884700,take_profit_1,1,1.000000,565.930984,7.969472,565.930984,PPT,0.700000,326.846814,TP1,0.300000,239.084169,565.930984
355,2013-12-30 01:15:00,0.884208,short,1.000000,25.143501,False,Standard (NTI+MB+IC),0.884708,5.000000,0.883412,0.882617,0.881555,2013-12-30 02:45:00,0.884833,stop_loss,0,1.500000,-625.119110,-6.251191,-625.119110,,,,,,,
356,2013-12-30 06:00:00,0.888145,long,1.000000,45.541749,False,Standard (NTI+MB+IC),0.887645,5.000000,0.888944,0.889743,0.890809,2013-12-30 06:30:00,0.887507,stop_loss,0,0.500000,-637.905366,-6.379054,-637.905366,,,,,,,
357,2013-12-30 06:45:00,0.887014,long,1.000000,49.081705,False,Standard (NTI+MB+IC),0.886514,5.000000,0.887812,0.888610,0.889675,2013-12-30 08:00:00,0.887812,take_profit_1,1,1.250000,453.818407,7.983124,453.818407,PPT,0.700000,214.324675,TP1,0.300000,239.493732,453.818407
358,2013-12-30 08:15:00,0.888764,long,1.000000,48.906095,False,Standard (NTI+MB+IC),0.888264,5.000000,0.889564,0.890364,0.891431,2013-12-30 09:15:00,0.889564,take_profit_1,1,1.000000,363.004045,7.998878,363.004045,PPT,0.700000,123.037702,TP1,0.300000,239.966343,363.004045
359,2013-12-30 09:30:00,0.889382,long,1.000000,59.178531,False,Standard (NTI+MB+IC),0.888882,5.000000,0.890183,0.890983,0.892050,2013-12-30 10:00:00,0.890183,take_profit_1,1,0.500000,952.562655,8.004440,952.562655,PPT,0.700000,712.429449,TP1,0.300000,240.133206,952.562655
360,2013-12-30 10:15:00,0.889959,long,1.000000,62.055507,False,Standard (NTI+MB+IC),0.889459,5.000000,0.890760,0.891561,0.892629,2013-12-30 10:45:00,0.890760,take_profit_1,1,0.500000,849.702870,8.009635,849.702870,PPT,0.700000,609.413830,TP1,0.300000,240.289040,849.702870
361,2013-12-30 11:00:00,0.892295,long,1.000000,68.790706,False,Standard (NTI+MB+IC),0.891795,5.000000,0.893098,0.893901,0.894972,2013-12-30 12:15:00,0.891634,stop_loss,0,1.250000,-661.247520,-6.612475,-661.247520,,,,,,,
362,2013-12-30 12:30:00,0.892191,long,1.000000,69.012856,False,Standard (NTI+MB+IC),0.891691,5.000000,0.892994,0.893797,0.894868,2013-12-30 14:15:00,0.891607,stop_loss,0,1.750000,-584.323848,-5.843238,-584.323848,,,,,,,
363,2013-12-30 14:30:00,0.891088,long,1.000000,24.905206,False,Standard (NTI+MB+IC),0.890588,5.000000,0.891890,0.892692,0.893761,2013-12-30 16:00:00,0.890516,stop_loss,0,1.500000,-572.571791,-5.725718,-572.571791,,,,,,,
364,2013-12-30 16:15:00,0.890573,long,1.000000,21.200028,False,Standard (NTI+MB+IC),0.890073,5.000000,0.891374,0.892176,0.893245,2013-12-30 18:45:00,0.891374,take_profit_1,1,2.500000,525.452443,8.015156,525.452443,PPT,0.700000,284.997771,TP1,0.300000,240.454672,525.452443
365,2013-12-30 21:00:00,0.892431,long,1.000000,36.799939,False,Standard (NTI+MB+IC),0.891931,5.000000,0.893234,0.894037,0.895108,2013-12-30 23:00:00,0.893234,take_profit_1,1,2.000000,611.244190,8.031879,611.244190,PPT,0.700000,370.287816,TP1,0.300000,240.956375,611.244190
366,2013-12-30 23:15:00,0.893822,long,1.000000,35.111026,False,Standard (NTI+MB+IC),0.893322,5.000000,0.894627,0.895431,0.896504,2013-12-30 23:45:00,0.894627,take_profit_1,1,0.500000,883.661903,8.044401,883.661903,PPT,0.700000,642.329859,TP1,0.300000,241.332044,883.661903
367,2013-12-31 00:00:00,0.893124,long,1.000000,43.390234,False,Standard (NTI+MB+IC),0.892624,5.000000,0.893927,0.894731,0.895803,2013-12-31 01:30:00,0.892556,stop_loss,0,1.500000,142.195431,-5.676374,142.195431,PPT,0.700000,312.486648,,,,312.486648
368,2013-12-31 01:45:00,0.892438,long,1.000000,15.594629,False,Standard (NTI+MB+IC),0.891938,5.000000,0.893241,0.894045,0.895115,2013-12-31 02:45:00,0.891789,stop_loss,0,1.000000,-649.481531,-6.494815,-649.481531,,,,,,,
369,2013-12-31 03:00:00,0.891436,long,1.000000,14.130626,False,Standard (NTI+MB+IC),0.891471,0.350334,0.892238,0.893041,0.894110,2013-12-31 03:30:00,0.892238,take_profit_1,1,0.500000,481.546278,8.022923,481.546278,PPT,0.700000,240.858580,TP1,0.300000,240.687697,481.546278
370,2014-01-01 17:00:00,0.888884,short,1.000000,25.321958,False,Standard (NTI+MB+IC),0.889384,5.000000,0.888084,0.887284,0.886218,2014-01-01 18:00:00,0.889450,stop_loss,0,1.000000,-565.530542,-5.655305,-565.530542,,,,,,,
371,2014-01-01 18:15:00,0.889151,short,1.000000,41.459948,False,Standard (NTI+MB+IC),0.889651,5.000000,0.888350,0.887550,0.886483,2014-01-01 19:00:00,0.889848,stop_loss,0,0.750000,-68.914365,-6.977359,-68.914365,PPT,0.700000,140.406394,,,,140.406394
372,2014-01-01 19:15:00,0.889822,short,1.000000,32.837270,False,Standard (NTI+MB+IC),0.890322,5.000000,0.889022,0.888221,0.887153,2014-01-01 21:30:00,0.890467,stop_loss,0,2.250000,-644.333543,-6.443335,-644.333543,,,,,,,
373,2014-01-02 02:45:00,0.888438,short,1.000000,38.166841,False,Standard (NTI+MB+IC),0.888938,5.000000,0.887638,0.886839,0.885773,2014-01-02 03:30:00,0.889087,stop_loss,0,0.750000,-649.201638,-6.492016,-649.201638,,,,,,,
374,2014-01-02 06:15:00,0.885530,short,1.000000,39.670639,False,Standard (NTI+MB+IC),0.886030,5.000000,0.884733,0.883936,0.882874,2014-01-02 07:00:00,0.884733,take_profit_1,1,0.750000,414.318054,7.969773,414.318054,PPT,0.700000,175.224868,TP1,0.300000,239.093187,414.318054
375,2014-01-02 07:15:00,0.884620,short,1.000000,50.553532,False,Standard (NTI+MB+IC),0.885120,5.000000,0.883824,0.883028,0.881966,2014-01-02 08:00:00,0.885222,stop_loss,0,0.750000,-601.841740,-6.018417,-601.841740,,,,,,,
376,2014-01-02 08:15:00,0.885506,short,1.000000,50.933407,False,Standard (NTI+MB+IC),0.886006,5.000000,0.884710,0.883913,0.882850,2014-01-02 08:30:00,0.886114,stop_loss,0,0.250000,-607.968501,-6.079685,-607.968501,,,,,,,
377,2014-01-02 09:00:00,0.887553,short,1.000000,20.533214,False,Standard (NTI+MB+IC),0.888053,5.000000,0.886754,0.885956,0.884890,2014-01-02 09:15:00,0.888226,stop_loss,0,0.250000,-673.134382,-6.731344,-673.134382,,,,,,,
378,2014-01-02 09:30:00,0.891094,short,1.000000,23.428584,False,Standard (NTI+MB+IC),0.889186,19.078167,0.890292,0.889490,0.888420,2014-01-02 09:45:00,0.889249,stop_loss,0,0.250000,1844.253306,18.442533,1844.253306,,,,,,,
379,2014-01-02 10:00:00,0.891737,short,1.000000,26.912730,False,Standard (NTI+MB+IC),0.889173,25.642201,0.890934,0.890132,0.889062,2014-01-02 10:15:00,0.889241,stop_loss,0,0.250000,2495.698525,24.956985,2495.698525,,,,,,,
380,2014-01-02 10:45:00,0.892927,long,1.000000,63.581535,False,Standard (NTI+MB+IC),0.892427,5.000000,0.893731,0.894535,0.895606,2014-01-02 11:00:00,0.892398,stop_loss,0,0.250000,-529.674359,-5.296744,-529.674359,,,,,,,
381,2014-01-02 11:15:00,0.892276,long,1.000000,64.706783,False,Standard (NTI+MB+IC),0.891776,5.000000,0.893079,0.893882,0.894953,2014-01-02 12:30:00,0.891773,stop_loss,0,1.250000,27.210157,-5.024498,27.210157,PPT,0.700000,177.945112,,,,177.945112
382,2014-01-02 12:45:00,0.891530,long,1.000000,53.575846,False,Standard (NTI+MB+IC),0.891030,5.000000,0.892333,0.893135,0.894205,2014-01-02 14:45:00,0.891012,stop_loss,0,2.000000,68.358792,-5.182107,68.358792,PPT,0.700000,223.821994,,,,223.821994
383,2014-01-02 22:30:00,0.893644,long,1.000000,47.119628,False,Standard (NTI+MB+IC),0.893144,5.000000,0.894448,0.895253,0.896325,2014-01-02 22:45:00,0.894448,take_profit_1,1,0.250000,399.350744,8.042798,399.350744,PPT,0.700000,158.066812,TP1,0.300000,241.283931,399.350744
384,2014-01-02 23:00:00,0.894303,long,1.000000,55.016773,False,Standard (NTI+MB+IC),0.893803,5.000000,0.895107,0.895912,0.896986,2014-01-02 23:15:00,0.895107,take_profit_1,1,0.250000,2038.643056,8.048723,2038.643056,PPT,0.700000,1797.181355,TP1,0.300000,241.461701,2038.643056
385,2014-01-02 23:30:00,0.896717,long,1.000000,63.532005,False,Standard (NTI+MB+IC),0.896217,5.000000,0.897524,0.898331,0.899407,2014-01-02 23:45:00,0.897524,take_profit_1,1,0.250000,748.174738,8.070453,748.174738,PPT,0.700000,506.061133,TP1,0.300000,242.113605,748.174738
386,2014-01-03 00:00:00,0.898255,long,1.000000,70.549573,False,Standard (NTI+MB+IC),0.897755,5.000000,0.899063,0.899871,0.900949,2014-01-03 00:15:00,0.897576,stop_loss,0,0.250000,-678.841422,-6.788414,-678.841422,,,,,,,
387,2014-01-03 00:30:00,0.897741,long,1.000000,75.231646,False,Standard (NTI+MB+IC),0.897241,5.000000,0.898549,0.899357,0.900434,2014-01-03 00:45:00,0.897050,stop_loss,0,0.250000,-690.468683,-6.904687,-690.468683,,,,,,,
388,2014-01-03 01:00:00,0.897047,long,1.000000,73.644001,False,Standard (NTI+MB+IC),0.896547,5.000000,0.897854,0.898661,0.899738,2014-01-03 01:30:00,0.896520,stop_loss,0,0.500000,-526.812189,-5.268122,-526.812189,,,,,,,
389,2014-01-03 01:45:00,0.896592,long,1.000000,62.599561,False,Standard (NTI+MB+IC),0.896092,5.000000,0.897399,0.898206,0.899282,2014-01-03 02:15:00,0.897399,take_profit_1,1,0.500000,597.855486,8.069326,597.855486,PPT,0.700000,355.775714,TP1,0.300000,242.079772,597.855486
390,2014-01-03 02:30:00,0.897623,long,1.000000,56.721261,False,Standard (NTI+MB+IC),0.897123,5.000000,0.898431,0.899239,0.900316,2014-01-03 02:45:00,0.897039,stop_loss,0,0.250000,-583.894395,-5.838944,-583.894395,,,,,,,
391,2014-01-03 03:00:00,0.898603,long,1.000000,51.772928,False,Standard (NTI+MB+IC),0.898103,5.000000,0.899412,0.900221,0.901299,2014-01-03 03:30:00,0.897968,stop_loss,0,0.500000,-635.317075,-6.353171,-635.317075,,,,,,,
392,2014-01-03 03:45:00,0.897581,long,1.000000,48.588919,False,Standard (NTI+MB+IC),0.897081,5.000000,0.898389,0.899197,0.900274,2014-01-03 04:00:00,0.898389,take_profit_1,1,0.250000,731.473578,8.078231,731.473578,PPT,0.700000,489.126641,TP1,0.300000,242.346937,731.473578
393,2014-01-03 04:15:00,0.898435,long,1.000000,46.820466,False,Standard (NTI+MB+IC),0.897935,5.000000,0.899244,0.900053,0.901131,2014-01-03 04:45:00,0.899244,take_profit_1,1,0.500000,385.806164,8.085918,385.806164,PPT,0.700000,143.228610,TP1,0.300000,242.577555,385.806164
394,2014-01-03 05:00:00,0.899590,long,1.000000,50.276932,False,Standard (NTI+MB+IC),0.899090,5.000000,0.900400,0.901209,0.902289,2014-01-03 05:15:00,0.899084,stop_loss,0,0.250000,-506.446036,-5.064460,-506.446036,,,,,,,
395,2014-01-03 05:30:00,0.898825,long,1.000000,46.685564,False,Standard (NTI+MB+IC),0.898325,5.000000,0.899634,0.900443,0.901522,2014-01-03 06:00:00,0.898208,stop_loss,0,0.500000,-617.423360,-6.174234,-617.423360,,,,,,,
396,2014-01-03 06:15:00,0.897542,long,1.000000,17.549395,False,Standard (NTI+MB+IC),0.897042,5.000000,0.898349,0.899157,0.900234,2014-01-03 06:30:00,0.898349,take_profit_1,1,0.250000,745.173629,8.077875,745.173629,PPT,0.700000,502.837381,TP1,0.300000,242.336248,745.173629
397,2014-01-03 06:45:00,0.898076,long,1.000000,14.006566,False,Standard (NTI+MB+IC),0.897576,5.000000,0.898885,0.899693,0.900771,2014-01-03 07:00:00,0.898885,take_profit_1,1,0.250000,735.029528,8.082687,735.029528,PPT,0.700000,492.548911,TP1,0.300000,242.480617,735.029528
398,2014-01-03 07:15:00,0.898831,long,1.000000,24.645177,False,Standard (NTI+MB+IC),0.898331,5.000000,0.899640,0.900449,0.901528,2014-01-03 08:15:00,0.899640,take_profit_1,1,1.000000,430.929108,8.089480,430.929108,PPT,0.700000,188.244716,TP1,0.300000,242.684391,430.929108
399,2014-01-03 08:30:00,0.899780,long,1.000000,30.128216,False,Standard (NTI+MB+IC),0.899280,5.000000,0.900590,0.901400,0.902480,2014-01-03 09:00:00,0.899179,stop_loss,0,0.500000,-601.068566,-6.010686,-601.068566,,,,,,,
400,2014-01-03 09:15:00,0.899087,long,1.000000,26.085062,False,Standard (NTI+MB+IC),0.898587,5.000000,0.899897,0.900706,0.901785,2014-01-03 09:30:00,0.898428,stop_loss,0,0.250000,-659.742921,-6.597429,-659.742921,,,,,,,
401,2014-01-03 10:15:00,0.900089,long,1.000000,20.385013,False,Standard (NTI+MB+IC),0.899589,5.000000,0.900899,0.901709,0.902789,2014-01-03 10:45:00,0.899491,stop_loss,0,0.500000,-73.374040,-5.976372,-73.374040,PPT,0.700000,105.917123,,,,105.917123
402,2014-01-03 15:45:00,0.893831,short,1.000000,36.942454,False,Standard (NTI+MB+IC),0.894331,5.000000,0.893027,0.892222,0.891150,2014-01-03 16:00:00,0.894496,stop_loss,0,0.250000,-665.409819,-6.654098,-665.409819,,,,,,,
403,2014-01-03 16:15:00,0.894377,short,1.000000,45.449799,False,Standard (NTI+MB+IC),0.894877,5.000000,0.893572,0.892767,0.891694,2014-01-05 17:00:00,0.894891,stop_loss,0,48.750000,-513.882819,-5.138828,-513.882819,,,,,,,
404,2014-01-05 17:15:00,0.895956,short,1.000000,37.785455,False,Standard (NTI+MB+IC),0.896456,5.000000,0.895150,0.894343,0.893268,2014-01-05 17:45:00,0.895150,take_profit_1,1,0.500000,582.072058,8.063604,582.072058,PPT,0.700000,340.163952,TP1,0.300000,241.908106,582.072058
405,2014-01-05 18:00:00,0.895125,short,1.000000,33.508878,False,Standard (NTI+MB+IC),0.895625,5.000000,0.894319,0.893513,0.892439,2014-01-05 18:45:00,0.895711,stop_loss,0,0.750000,-586.391049,-5.863910,-586.391049,,,,,,,
406,2014-01-05 22:30:00,0.894537,short,1.000000,46.236407,False,Standard (NTI+MB+IC),0.895037,5.000000,0.893732,0.892927,0.891854,2014-01-05 23:00:00,0.895084,stop_loss,0,0.500000,-547.085224,-5.470852,-547.085224,,,,,,,
407,2014-01-05 23:15:00,0.894987,short,1.000000,41.019939,False,Standard (NTI+MB+IC),0.895487,5.000000,0.894181,0.893376,0.892302,2014-01-05 23:45:00,0.894181,take_profit_1,1,0.500000,673.338879,8.054880,673.338879,PPT,0.700000,431.692469,TP1,0.300000,241.646410,673.338879
408,2014-01-06 13:45:00,0.897160,long,1.000000,52.034812,False,Standard (NTI+MB+IC),0.896660,5.000000,0.897967,0.898775,0.899851,2014-01-06 14:30:00,0.896595,stop_loss,0,0.750000,-565.220392,-5.652204,-565.220392,,,,,,,
