trade_id,entry_time,entry_price,direction,initial_size_millions,confidence,is_relaxed,entry_logic,sl_price,sl_distance_pips,tp1_price,tp2_price,tp3_price,exit_time,exit_price,exit_reason,tp_hits,trade_duration_hours,final_pnl,partial_exit_1_type,partial_exit_1_size_m,partial_exit_1_pnl,partial_pnl_total,final_exit_pips,pnl_per_million,partial_exit_2_type,partial_exit_2_size_m,partial_exit_2_pnl
34,2020-10-13 10:15:00,0.716408,short,1.000000,45.892711,False,Standard (NTI+MB+IC),0.716908,5.000000,0.715763,0.715118,0.714259,2020-10-13 10:45:00,0.715763,take_profit_1,1,0.500000,520.990470,PPT,0.700000,327.560325,520.990470,6.447671,520.990470,TP1,0.300000,193.430145
35,2020-10-13 11:00:00,0.716463,short,1.000000,46.535369,False,Standard (NTI+MB+IC),0.716963,5.000000,0.715818,0.715173,0.714314,2020-10-13 12:00:00,0.715818,take_profit_1,1,1.000000,475.548723,PPT,0.700000,282.103712,475.548723,6.448167,475.548723,TP1,0.300000,193.445011
36,2020-10-13 12:15:00,0.715880,short,1.000000,38.733984,False,Standard (NTI+MB+IC),0.716380,5.000000,0.715236,0.714591,0.713732,2020-10-13 14:00:00,0.715236,take_profit_1,1,1.750000,396.196503,PPT,0.700000,202.908939,396.196503,6.442919,396.196503,TP1,0.300000,193.287565
37,2020-10-13 14:15:00,0.715197,short,1.000000,47.449718,False,Standard (NTI+MB+IC),0.715697,5.000000,0.714554,0.713910,0.713052,2020-10-13 15:30:00,0.715831,stop_loss,0,1.250000,-634.011116,,,,,-6.340111,-634.011116,,,
38,2020-10-13 17:15:00,0.716027,short,1.000000,24.376539,False,Standard (NTI+MB+IC),0.716527,5.000000,0.715382,0.714738,0.713878,2020-10-13 20:00:00,0.716539,stop_loss,0,2.750000,4.827623,PPT,0.700000,158.589460,158.589460,-5.125395,4.827623,,,
39,2020-10-14 13:30:00,0.716487,short,1.000000,32.455449,False,Standard (NTI+MB+IC),0.716987,5.000000,0.715843,0.715198,0.714338,2020-10-14 18:00:00,0.715843,take_profit_1,1,4.500000,331.644164,PPT,0.700000,138.192562,331.644164,6.448387,331.644164,TP1,0.300000,193.451603
40,2020-10-14 18:30:00,0.712994,short,1.000000,30.974187,False,Standard (NTI+MB+IC),0.713494,5.000000,0.712352,0.711711,0.710855,2020-10-14 18:45:00,0.713667,stop_loss,0,0.250000,-672.465507,,,,,-6.724655,-672.465507,,,
41,2020-10-14 19:00:00,0.713851,short,1.000000,40.250906,False,Standard (NTI+MB+IC),0.714351,5.000000,0.713209,0.712566,0.711710,2020-10-14 21:00:00,0.714463,stop_loss,0,2.000000,-611.848931,,,,,-6.118489,-611.848931,,,
42,2020-10-14 22:15:00,0.713283,short,1.000000,23.208346,False,Standard (NTI+MB+IC),0.713783,5.000000,0.712641,0.712000,0.711144,2020-10-14 22:45:00,0.712641,take_profit_1,1,0.500000,635.979632,PPT,0.700000,443.393109,635.979632,6.419551,635.979632,TP1,0.300000,192.586523
43,2020-10-14 23:00:00,0.712899,short,1.000000,29.963620,False,Standard (NTI+MB+IC),0.713399,5.000000,0.712257,0.711616,0.710760,2020-10-15 00:45:00,0.713529,stop_loss,0,1.750000,34.186417,PPT,0.700000,223.170126,223.170126,-6.299457,34.186417,,,
44,2020-10-15 02:15:00,0.712163,short,1.000000,26.995023,False,Standard (NTI+MB+IC),0.712663,5.000000,0.711522,0.710881,0.710027,2020-10-15 02:45:00,0.711522,take_profit_1,1,0.500000,551.475791,PPT,0.700000,359.191745,551.475791,6.409468,551.475791,TP1,0.300000,192.284045
45,2020-10-15 03:00:00,0.710788,short,1.000000,41.874957,False,Standard (NTI+MB+IC),0.711288,5.000000,0.710149,0.709509,0.708656,2020-10-15 03:15:00,0.710149,take_profit_1,1,0.250000,694.706776,PPT,0.700000,502.793941,694.706776,6.397094,694.706776,TP1,0.300000,191.912835
46,2020-10-15 03:30:00,0.710434,short,1.000000,51.894502,False,Standard (NTI+MB+IC),0.710934,5.000000,0.709794,0.709155,0.708302,2020-10-15 04:00:00,0.709794,take_profit_1,1,0.500000,740.278423,PPT,0.700000,548.461374,740.278423,6.393902,740.278423,TP1,0.300000,191.817049
47,2020-10-15 04:15:00,0.708431,short,1.000000,58.505143,False,Standard (NTI+MB+IC),0.708931,5.000000,0.707793,0.707156,0.706306,2020-10-15 04:30:00,0.707793,take_profit_1,1,0.250000,653.915581,PPT,0.700000,462.639235,653.915581,6.375878,653.915581,TP1,0.300000,191.276347
48,2020-10-15 04:45:00,0.706973,short,1.000000,65.028746,False,Standard (NTI+MB+IC),0.707473,5.000000,0.706337,0.705701,0.704853,2020-10-15 05:45:00,0.707553,stop_loss,0,1.000000,-579.411610,,,,,-5.794116,-579.411610,,,
49,2020-10-15 06:00:00,0.707786,short,1.000000,57.498899,False,Standard (NTI+MB+IC),0.708286,5.000000,0.707149,0.706512,0.705662,2020-10-15 06:15:00,0.708294,stop_loss,0,0.250000,-508.518124,,,,,-5.085181,-508.518124,,,
50,2020-10-15 06:30:00,0.708585,short,1.000000,50.165813,False,Standard (NTI+MB+IC),0.709085,5.000000,0.707947,0.707310,0.706459,2020-10-15 07:00:00,0.707947,take_profit_1,1,0.500000,649.969908,PPT,0.700000,458.651899,649.969908,6.377267,649.969908,TP1,0.300000,191.318009
51,2020-10-15 07:15:00,0.707621,short,1.000000,44.182229,False,Standard (NTI+MB+IC),0.708121,5.000000,0.706984,0.706347,0.705498,2020-10-15 07:45:00,0.706984,take_profit_1,1,0.500000,303.475593,PPT,0.700000,112.418032,303.475593,6.368585,303.475593,TP1,0.300000,191.057561
52,2020-10-15 08:00:00,0.706622,short,1.000000,48.536814,False,Standard (NTI+MB+IC),0.707122,5.000000,0.705986,0.705350,0.704502,2020-10-15 08:15:00,0.707181,stop_loss,0,0.250000,-559.361919,,,,,-5.593619,-559.361919,,,
53,2020-10-15 08:30:00,0.707003,short,1.000000,49.858195,False,Standard (NTI+MB+IC),0.707503,5.000000,0.706366,0.705730,0.704882,2020-10-15 09:00:00,0.706366,take_profit_1,1,0.500000,409.837025,PPT,0.700000,218.946274,409.837025,6.363025,409.837025,TP1,0.300000,190.890751
54,2020-10-15 09:15:00,0.705974,short,1.000000,52.961690,False,Standard (NTI+MB+IC),0.706474,5.000000,0.705338,0.704703,0.703856,2020-10-15 09:30:00,0.706520,stop_loss,0,0.250000,-546.364905,,,,,-5.463649,-546.364905,,,
55,2020-10-15 09:45:00,0.707472,short,1.000000,22.004260,False,Standard (NTI+MB+IC),0.707972,5.000000,0.706835,0.706199,0.705350,2020-10-15 10:00:00,0.706835,take_profit_1,1,0.250000,619.462121,PPT,0.700000,428.444663,619.462121,6.367249,619.462121,TP1,0.300000,191.017457
56,2020-10-15 10:15:00,0.706775,short,1.000000,17.249548,False,Standard (NTI+MB+IC),0.707275,5.000000,0.706139,0.705503,0.704655,2020-10-15 10:30:00,0.706139,take_profit_1,1,0.250000,516.440776,PPT,0.700000,325.611483,516.440776,6.360976,516.440776,TP1,0.300000,190.829293
57,2020-10-15 11:30:00,0.707872,short,1.000000,14.119730,False,Standard (NTI+MB+IC),0.708372,5.000000,0.707235,0.706598,0.705749,2020-10-15 12:45:00,0.708377,stop_loss,0,1.250000,-504.985022,,,,,-5.049850,-504.985022,,,
58,2020-10-15 13:45:00,0.708708,short,1.000000,20.274850,False,Standard (NTI+MB+IC),0.709208,5.000000,0.708070,0.707432,0.706581,2020-10-15 14:15:00,0.709269,stop_loss,0,0.500000,-561.520937,,,,,-5.615209,-561.520937,,,
59,2020-10-15 14:30:00,0.709037,short,1.000000,23.121067,False,Standard (NTI+MB+IC),0.709419,3.820896,0.708399,0.707760,0.706910,2020-10-15 15:15:00,0.709544,stop_loss,0,0.750000,-506.859617,,,,,-5.068596,-506.859617,,,
60,2020-10-15 15:30:00,0.709481,short,1.000000,22.898664,False,Standard (NTI+MB+IC),0.709378,1.032422,0.708842,0.708204,0.707353,2020-10-15 15:45:00,0.709265,signal_flip,0,0.250000,212.507033,PPT,0.700000,147.678488,147.678488,2.160951,212.507033,,,
61,2020-10-15 20:15:00,0.708064,short,1.000000,29.727060,False,Standard (NTI+MB+IC),0.708564,5.000000,0.707426,0.706789,0.705939,2020-10-16 00:15:00,0.707426,take_profit_1,1,4.000000,361.753197,PPT,0.700000,170.576003,361.753197,6.372573,361.753197,TP1,0.300000,191.177194
